date,Open,High,Low,Close,Volume
2014-10-23,0.0,85.0,57.89,64.0,314723
2014-10-24,67.18,64.0,59.01,61.22,206958
2014-10-27,61.63,59.0,51.81,53.5,49419
2014-10-28,55.49,57.5,51.71,57.5,57005
2014-10-29,54.99,58.0,56.0,56.0,12650
2014-10-30,56.41,56.5,56.0,56.0,28000
2014-10-31,56.21,56.2,55.0,55.0,53000
2014-11-03,55.64,59.3,56.5,58.5,101300
2014-11-04,58.03,58.0,55.7,55.8,53550
2014-11-05,56.68,56.5,55.5,56.5,8000
2014-11-06,56.31,56.8,55.3,55.3,5000
2014-11-07,56.02,56.5,56.0,56.5,28000
2014-11-10,56.3,59.3,57.0,58.77,87903
2014-11-11,58.61,57.8,56.5,57.5,23000
2014-11-12,57.11,58.0,54.3,54.6,57200
2014-11-13,55.27,55.0,54.4,54.99,34200
2014-11-14,54.65,55.0,54.0,54.2,21100
2014-11-17,54.2,55.5,53.8,55.0,19764
2014-11-18,54.86,55.99,51.0,53.48,53099
2014-11-19,53.54,54.0,53.0,53.0,5401
2014-11-20,53.15,54.0,52.5,53.3,42206
2014-11-21,53.42,53.5,53.0,53.5,6337
2014-11-24,53.18,53.0,51.7,52.0,37201
2014-11-25,52.03,53.15,52.0,52.1,9411
2014-11-26,52.41,52.3,49.0,49.99,25229
2014-11-27,50.71,50.0,44.5,45.03,97407
2014-11-28,46.92,45.2,42.5,43.3,90520
2014-12-01,43.2,43.2,41.0,43.0,101005
2014-12-02,41.88,45.5,42.1,44.99,132405
2014-12-03,44.4,53.0,44.2,52.5,187355
2014-12-04,50.19,55.5,52.0,52.5,156296
2014-12-05,53.7,53.2,51.0,51.5,43102
2014-12-08,51.92,52.0,51.3,51.7,7501
2014-12-09,51.46,51.0,47.5,50.0,103002
2014-12-10,49.08,49.0,48.51,49.0,17501
2014-12-11,48.82,49.0,48.0,48.0,19500
2014-12-12,48.22,48.5,46.5,47.5,88004
2014-12-15,47.46,47.2,45.5,46.0,61827
2014-12-16,46.11,47.0,44.5,44.7,48100
2014-12-17,45.39,44.5,42.0,43.0,51800
2014-12-18,43.03,45.8,43.49,44.51,93000
2014-12-19,44.85,45.0,42.5,42.8,54002
2014-12-22,43.9,43.5,38.5,40.99,156820
2014-12-23,40.24,42.1,40.53,41.0,29401
2014-12-24,40.94,42.09,41.09,41.09,14100
2014-12-25,41.94,42.09,40.81,42.09,2000
2014-12-26,41.45,41.3,40.8,40.8,17300
2014-12-29,41.58,44.0,43.0,44.0,44500
2014-12-30,43.21,44.99,44.0,44.6,13011
2014-12-31,44.08,44.5,43.23,43.89,21247
2015-01-05,43.75,43.3,42.8,43.0,61396
2015-01-06,43.09,44.2,43.1,43.8,15010
2015-01-07,43.98,43.5,43.0,43.01,56200
2015-01-08,43.12,43.3,43.0,43.01,8000
2015-01-09,43.12,43.14,42.8,43.14,17201
2015-01-12,42.94,43.01,42.5,43.0,6101
2015-01-13,42.92,42.5,41.9,42.0,67000
2015-01-14,42.08,42.99,42.98,42.98,2001
2015-01-15,42.98,42.0,42.0,42.0,3000
2015-01-16,42.0,41.8,41.0,41.5,36100
2015-01-20,41.25,41.5,40.1,41.25,18012
2015-01-21,40.91,41.5,41.0,41.0,12000
2015-01-22,41.12,41.29,41.0,41.0,15001
2015-01-23,41.1,41.49,40.5,41.0,57100
2015-01-26,41.04,41.6,41.0,41.0,27100
2015-01-27,41.07,40.0,39.55,39.55,32000
2015-01-28,39.8,39.0,35.5,38.5,213100
2015-01-29,36.62,39.0,38.5,39.0,15661
2015-01-30,38.95,40.0,39.5,40.0,8000
2015-02-02,39.94,39.6,38.0,39.0,39000
2015-02-03,38.69,39.4,38.8,38.8,28186
2015-02-04,38.91,39.29,38.8,39.29,36000
2015-02-05,39.02,43.3,39.99,40.15,111101
2015-02-06,41.65,40.2,39.51,40.0,48100
2015-02-09,40.02,42.0,39.65,41.8,28000
2015-02-10,40.64,44.2,42.0,42.0,81100
2015-02-11,42.71,42.2,35.63,38.1,66518
2015-02-12,39.09,38.42,37.05,38.2,31000
2015-02-13,38.02,41.7,38.42,41.7,43789
2015-02-24,40.52,42.63,41.0,42.6,30005
2015-02-25,42.05,45.2,42.5,44.5,149928
2015-02-26,43.86,44.6,42.8,43.8,94050
2015-03-02,43.71,44.0,43.0,43.0,16000
2015-03-03,43.36,46.3,42.8,45.6,66250
2015-03-04,44.95,50.0,45.5,47.65,214400
2015-03-05,47.64,48.0,45.8,46.1,42600
2015-03-06,46.72,49.2,45.8,49.0,96000
2015-03-09,47.92,48.3,46.4,46.6,119000
2015-03-10,47.04,46.0,43.8,44.0,63925
2015-03-12,44.82,46.0,44.0,44.83,39200
2015-03-13,44.94,47.5,44.2,47.5,67000
2015-03-16,46.09,47.8,46.0,46.0,15000
2015-03-17,46.68,46.5,45.22,45.22,13000
2015-03-18,45.63,46.12,45.8,46.12,14000
2015-03-19,45.97,45.9,45.9,45.9,1000
2015-03-20,45.9,46.0,44.5,45.0,17000
2015-03-23,45.16,45.16,44.8,44.8,2000
2015-03-24,44.98,45.3,44.0,45.0,5000
2015-03-25,44.76,45.2,44.01,44.3,18000
2015-03-26,44.62,45.2,45.2,45.2,20
2015-03-27,45.2,43.99,43.7,43.99,13000
