date,Open,High,Low,Close,Volume
2024-10-23,260.0,284.0,258.5,259.0,2580016
2024-10-24,240.0,242.0,206.5,223.5,1640002
2024-10-25,218.5,230.5,218.5,227.0,449148
2024-10-28,227.0,229.0,218.5,228.0,334279
2024-10-29,228.0,228.0,221.5,226.5,152377
2024-10-30,225.0,228.0,220.0,226.0,176897
2024-11-01,220.0,223.0,211.0,219.0,243177
2024-11-04,219.0,219.0,202.0,202.0,294692
2024-11-05,202.0,222.0,188.0,222.0,841909
2024-11-06,213.5,217.0,205.0,206.0,321843
2024-11-07,202.0,202.5,193.0,194.5,351954
2024-11-08,192.0,194.0,184.0,184.0,478678
2024-11-11,184.0,184.0,174.5,174.5,281380
2024-11-12,171.5,187.0,171.5,177.0,300785
2024-11-13,171.0,178.0,164.0,166.0,412346
2024-11-14,168.0,171.0,160.0,160.5,167439
2024-11-15,163.0,165.5,155.0,157.0,154988
2024-11-18,159.0,159.0,143.0,145.5,419367
2024-11-19,149.0,152.5,142.0,150.5,248376
2024-11-20,151.5,154.0,146.5,153.5,237120
2024-11-21,152.5,168.5,152.5,168.5,495987
2024-11-22,168.5,173.5,164.0,170.5,456194
2024-11-25,172.0,175.5,168.0,170.5,275027
2024-11-26,165.5,165.5,158.0,159.5,509460
2024-11-27,159.5,161.5,152.0,160.5,245965
2024-11-28,158.0,158.0,153.5,156.5,178937
2024-11-29,155.5,166.0,154.5,165.5,208561
2024-12-02,168.0,168.5,162.0,167.5,216446
2024-12-03,168.0,182.5,168.0,182.5,525905
2024-12-04,183.0,185.5,173.5,183.0,337702
2024-12-05,182.0,182.0,177.5,180.0,225703
2024-12-06,179.5,198.0,177.5,196.5,683312
2024-12-09,196.0,198.0,190.0,193.5,298804
2024-12-10,191.5,193.5,185.5,190.0,228513
2024-12-11,186.5,190.0,181.0,182.0,147184
2024-12-12,185.0,186.5,177.0,184.0,158651
2024-12-13,179.5,182.5,175.5,179.5,125200
2024-12-16,180.0,180.0,174.0,178.0,110959
2024-12-17,179.0,180.0,174.5,179.0,116564
2024-12-18,176.0,177.0,172.0,174.0,101670
2024-12-19,173.0,176.0,169.0,172.5,77485
2024-12-20,172.5,176.0,172.5,173.0,106332
2024-12-23,174.5,174.5,165.0,167.5,314499
2024-12-24,169.0,172.0,164.0,166.5,240084
2024-12-25,168.0,168.0,158.0,163.0,565260
2024-12-26,163.5,174.5,162.5,173.5,467468
2024-12-27,171.5,171.5,164.5,166.5,269418
2024-12-30,165.0,166.5,162.5,164.0,96579
2024-12-31,164.0,166.5,162.5,165.5,44107
2025-01-02,165.0,167.0,163.0,164.5,61974
2025-01-03,167.0,167.0,161.0,165.5,74598
2025-01-06,165.5,171.0,165.0,169.5,162177
2025-01-07,168.5,172.0,168.5,169.0,83953
2025-01-08,168.0,170.5,168.0,170.0,68763
2025-01-09,169.0,169.0,165.0,165.0,100617
2025-01-10,162.0,166.0,162.0,163.0,51636
2025-01-13,161.5,162.0,149.5,153.0,234806
2025-01-14,153.0,157.5,153.0,156.0,60685
2025-01-15,155.0,160.0,155.0,158.5,70333
2025-01-16,162.0,163.0,160.0,160.0,53319
2025-01-17,160.0,160.0,156.5,158.5,46614
2025-01-20,160.0,161.0,157.5,157.5,32698
2025-01-21,157.5,159.5,155.5,157.5,50579
2025-01-22,160.0,160.0,156.5,157.0,45396
2025-02-03,154.0,154.0,149.0,150.5,156851
2025-02-04,152.0,152.5,150.5,151.0,45974
2025-02-05,153.5,161.0,152.5,158.0,164708
2025-02-06,160.0,161.0,155.0,157.5,121900
2025-02-07,158.0,164.0,157.0,158.5,124793
2025-02-10,158.0,167.0,157.0,164.5,105366
2025-02-11,164.0,164.5,157.5,159.5,165347
2025-02-12,161.5,161.5,159.5,160.0,61854
2025-02-13,161.5,164.0,161.0,163.0,84257
2025-02-14,162.5,162.5,160.5,160.5,50852
2025-02-17,162.0,170.0,162.0,167.0,348619
2025-02-18,166.5,168.0,164.0,166.5,116774
2025-02-19,168.0,179.0,167.0,176.5,480189
2025-02-20,176.0,176.0,170.5,174.5,224053
2025-02-21,173.0,173.5,170.0,172.5,110725
2025-02-24,170.0,171.5,168.0,170.5,120185
2025-02-25,168.5,171.5,168.0,168.0,77988
2025-02-26,167.0,170.0,166.5,167.0,45292
2025-02-27,169.5,169.5,162.0,163.0,104415
2025-03-03,160.0,162.5,159.0,159.5,77255
2025-03-04,157.0,160.5,157.0,160.0,70364
2025-03-05,160.0,160.5,159.0,159.5,68860
2025-03-06,160.0,161.0,159.0,159.0,46079
2025-03-07,157.5,159.0,156.0,156.5,121855
2025-03-10,155.5,156.0,154.0,154.5,56993
2025-03-11,152.5,159.0,150.5,159.0,109651
2025-03-12,159.5,163.0,159.0,161.0,65311
2025-03-13,163.5,163.5,159.5,159.5,51087
2025-03-14,158.0,159.5,158.0,159.0,39900
2025-03-17,159.0,161.0,156.0,158.5,121317
2025-03-18,159.5,160.5,158.0,160.0,43356
2025-03-19,161.5,164.0,160.5,161.5,87031
2025-03-20,162.5,162.5,159.5,160.5,45923
2025-03-21,159.0,159.5,157.5,158.5,37036
2025-03-24,159.5,160.0,156.0,156.5,37580
2025-03-25,157.5,158.5,155.0,157.5,50530
2025-03-26,158.0,159.0,158.0,158.5,33763
2025-03-27,157.0,158.5,156.5,157.5,23549
2025-03-28,155.0,157.0,153.5,155.5,50773
2025-03-31,150.0,152.0,143.0,150.0,160743
2025-04-01,150.0,151.0,149.0,149.5,35671
2025-04-02,147.5,151.5,147.5,150.5,54796
2025-04-07,135.5,135.5,135.5,135.5,51355
2025-04-08,122.0,124.0,122.0,122.0,160189
2025-04-09,118.5,118.5,110.0,110.0,111634
2025-04-10,121.0,121.0,116.5,121.0,207648
2025-04-11,116.0,120.0,109.0,120.0,129735
2025-04-14,117.0,123.0,117.0,120.0,159174
2025-04-15,118.5,126.5,118.5,125.0,153397
2025-04-16,122.0,124.5,120.5,120.5,80090
2025-04-17,118.5,120.0,117.0,118.5,51744
2025-04-18,118.5,124.5,118.5,122.5,107201
2025-04-21,121.5,121.5,116.0,116.0,73157
2025-04-22,113.5,116.0,113.0,115.5,46331
2025-04-23,119.0,121.0,118.5,120.0,54587
2025-04-24,118.5,119.5,118.0,119.0,19115
2025-04-25,120.0,130.5,120.0,130.0,234255
2025-04-28,126.0,128.0,125.5,126.0,78068
2025-04-29,126.0,129.5,126.0,129.5,115883
2025-04-30,132.0,136.5,128.0,128.5,203188
2025-05-02,131.0,132.5,130.0,130.0,90350
2025-05-05,129.5,129.5,122.0,125.5,158737
2025-05-06,125.5,130.0,123.0,130.0,72940
2025-05-07,143.0,143.0,137.0,139.0,773254
2025-05-08,140.5,150.0,139.5,143.0,511255
2025-05-09,143.5,146.0,140.0,141.5,229240
2025-05-12,142.0,144.0,140.0,142.0,231999
2025-05-13,146.5,149.5,144.5,146.0,279341
2025-05-14,149.0,150.0,145.5,150.0,195223
2025-05-15,149.5,153.0,147.0,150.5,218855
2025-05-16,151.0,151.0,146.5,148.0,159334
2025-05-19,148.5,148.5,143.5,143.5,107932
2025-05-20,144.5,146.0,143.5,144.0,64883
2025-05-21,145.0,145.0,143.5,144.5,66578
2025-05-22,143.0,145.5,143.0,144.5,37871
2025-05-23,145.0,145.0,143.5,143.5,30637
2025-05-26,142.5,144.0,142.5,143.5,28958
2025-05-27,144.5,144.5,140.5,140.5,57306
2025-05-28,141.5,142.0,138.5,138.5,77446
2025-05-29,140.0,140.5,138.5,140.0,29140
2025-06-02,140.0,140.0,133.5,134.0,64762
2025-06-03,135.0,135.0,132.5,133.0,38994
2025-06-04,133.0,138.5,133.0,136.0,118388
2025-06-05,137.0,138.5,136.0,137.5,68497
2025-06-06,140.0,140.0,135.0,135.0,55870
2025-06-09,135.0,135.5,133.0,133.5,75928
2025-06-10,135.0,137.0,133.5,134.5,110632
2025-06-11,136.0,137.0,134.5,136.0,93227
2025-06-12,135.5,141.0,135.5,141.0,194564
2025-06-13,143.5,143.5,133.5,139.0,253197
2025-06-16,137.0,138.5,135.0,137.5,63854
2025-06-17,139.0,140.5,138.0,139.0,66221
2025-06-18,140.5,140.5,137.0,139.0,73488
2025-06-19,138.0,139.0,136.0,136.0,65017
2025-06-20,135.0,135.0,131.5,132.5,76103
2025-06-23,131.0,132.0,126.0,130.5,146116
2025-06-24,133.0,136.5,133.0,134.5,57638
2025-06-25,138.0,147.5,137.0,144.5,658165
2025-06-26,144.0,148.0,142.0,145.0,331751
2025-06-26,144.0,148.0,142.0,145.0,331751
2025-06-26,144.0,148.0,142.0,145.0,331751
2025-06-26,144.0,148.0,142.0,145.0,331751
2025-06-26,144.0,148.0,142.0,145.0,331751
2025-06-26,144.0,148.0,142.0,145.0,331751
